id,user_id,type,date,duration,length
482,13538,text,2024-01-03 04:14:16.461411535,,47.0
483,13419,call,2024-01-03 04:20:47.431185779,8.92,
484,11099,text,2024-01-03 04:27:18.400960024,,33.0
485,10857,call,2024-01-03 04:33:49.370734268,3.78,
486,13682,text,2024-01-03 04:40:20.340508512,,53.0
487,12627,call,2024-01-03 04:46:51.310282757,0.27,
488,11057,call,2024-01-03 04:53:22.280057001,9.59,
489,13590,call,2024-01-03 04:59:53.249831245,0.72,
490,13509,call,2024-01-03 05:06:24.219605490,1.79,
491,10730,text,2024-01-03 05:12:55.189379734,,59.0
492,12498,call,2024-01-03 05:19:26.159153978,1.79,
493,13424,text,2024-01-03 05:25:57.128928223,,64.0
494,12187,call,2024-01-03 05:32:28.098702467,0.84,
495,10313,text,2024-01-03 05:38:59.068476711,,36.0
496,10466,text,2024-01-03 05:45:30.038250956,,44.0
497,11843,call,2024-01-03 05:52:01.008025200,2.71,
498,12681,text,2024-01-03 05:58:31.977799444,,44.0
499,11232,text,2024-01-03 06:05:02.947573689,,72.0
500,10823,text,2024-01-03 06:11:33.917347933,,38.0
501,10081,call,2024-01-03 06:18:04.887122178,9.7,
502,12818,text,2024-01-03 06:24:35.856896422,,78.0
503,13468,text,2024-01-03 06:31:06.826670666,,57.0
504,10095,text,2024-01-03 06:37:37.796444911,,78.0
505,12366,text,2024-01-03 06:44:08.766219155,,72.0
506,10388,text,2024-01-03 06:50:39.735993399,,0.0
507,13736,text,2024-01-03 06:57:10.705767644,,36.0
508,11109,text,2024-01-03 07:03:41.675541888,,87.0
509,12418,call,2024-01-03 07:10:12.645316132,1.61,
510,13954,text,2024-01-03 07:16:43.615090377,,59.0
511,11095,call,2024-01-03 07:23:14.584864621,11.83,
512,11075,call,2024-01-03 07:29:45.554638865,1.2,
513,10463,text,2024-01-03 07:36:16.524413110,,42.0
514,13167,text,2024-01-03 07:42:47.494187354,,65.0
515,11284,text,2024-01-03 07:49:18.463961599,,68.0
516,13939,text,2024-01-03 07:55:49.433735843,,27.0
517,10826,call,2024-01-03 08:02:20.403510087,0.33,
518,11816,text,2024-01-03 08:08:51.373284332,,70.0
519,10335,call,2024-01-03 08:15:22.343058576,0.82,
520,11879,text,2024-01-03 08:21:53.312832820,,66.0
521,12061,text,2024-01-03 08:28:24.282607065,,74.0
522,10716,call,2024-01-03 08:34:55.252381309,7.27,
523,11494,call,2024-01-03 08:41:26.222155553,7.45,
524,10563,call,2024-01-03 08:47:57.191929798,0.07,
525,12328,text,2024-01-03 08:54:28.161704042,,98.0
526,13290,call,2024-01-03 09:00:59.131478286,4.47,
527,13143,call,2024-01-03 09:07:30.101252531,24.52,
528,10055,text,2024-01-03 09:14:01.071026775,,49.0
529,13065,text,2024-01-03 09:20:32.040801020,,27.0
530,11233,call,2024-01-03 09:27:03.010575264,2.4,
531,11316,text,2024-01-03 09:33:33.980349508,,58.0
532,12757,call,2024-01-03 09:40:04.950123753,2.51,
533,12437,call,2024-01-03 09:46:35.919897997,12.12,
534,11432,call,2024-01-03 09:53:06.889672241,1.13,
535,11427,text,2024-01-03 09:59:37.859446486,,96.0
536,12838,call,2024-01-03 10:06:08.829220730,28.9,
537,11592,call,2024-01-03 10:12:39.798994974,13.36,
538,13252,call,2024-01-03 10:19:10.768769219,4.5,
539,13002,text,2024-01-03 10:25:41.738543463,,66.0
540,12165,text,2024-01-03 10:32:12.708317707,,51.0
541,12384,call,2024-01-03 10:38:43.678091952,7.31,
542,10223,call,2024-01-03 10:45:14.647866196,3.13,
543,10316,text,2024-01-03 10:51:45.617640441,,74.0
544,12870,call,2024-01-03 10:58:16.587414685,3.62,
545,10335,call,2024-01-03 11:04:47.557188929,6.49,
546,12532,call,2024-01-03 11:11:18.526963174,02.07,
547,11299,text,2024-01-03 11:17:49.496737418,,11.0
548,10258,text,2024-01-03 11:24:20.466511662,,45.0
549,13904,call,2024-01-03 11:30:51.436285907,15.44,
550,10292,call,2024-01-03 11:37:22.406060151,5.55,
551,11186,text,2024-01-03 11:43:53.375834395,,47.0
552,10503,call,2024-01-03 11:50:24.345608640,4.66,
553,11659,text,2024-01-03 11:56:55.315382884,,19.0
554,11534,call,2024-01-03 12:03:26.285157128,9.64,
555,11551,text,2024-01-03 12:09:57.254931373,,45.0
556,11391,call,2024-01-03 12:16:28.224705617,4.15,
557,11020,text,2024-01-03 12:22:59.194479861,,50.0
558,12051,call,2024-01-03 12:29:30.164254106,7.42,
559,12818,call,2024-01-03 12:36:01.134028350,3.38,
560,10619,text,2024-01-03 12:42:32.103802595,,36.0
561,11296,text,2024-01-03 12:49:03.073576839,,63.0
562,13755,call,2024-01-03 12:55:34.043351083,2.35,
563,10190,call,2024-01-03 13:02:05.013125328,0.3,
564,11001,text,2024-01-03 13:08:35.982899572,,61.0
565,13169,text,2024-01-03 13:15:06.952673816,,42.0
566,13753,text,2024-01-03 13:21:37.922448061,,56.0
567,12657,call,2024-01-03 13:28:08.892222305,1.96,
568,11680,call,2024-01-03 13:34:39.861996549,1.94,
569,10535,text,2024-01-03 13:41:10.831770794,,54.0
570,10676,call,2024-01-03 13:47:41.801545038,3.17,
571,11281,text,2024-01-03 13:54:12.771319282,,59.0
572,13703,text,2024-01-03 14:00:43.741093527,,36.0
573,12829,text,2024-01-03 14:07:14.710867771,,9.0
574,11417,call,2024-01-03 14:13:45.680642016,6.88,
575,10782,call,2024-01-03 14:20:16.650416260,10.13,
576,12596,text,2024-01-03 14:26:47.620190504,,21.0
577,10313,call,2024-01-03 14:33:18.589964749,7.23,
578,12477,text,2024-01-03 14:39:49.559738993,,4.0
579,11716,call,2024-01-03 14:46:20.529513237,11.5,
580,10593,call,2024-01-03 14:52:51.499287482,0.39,
581,10253,call,2024-01-03 14:59:22.469061726,11.47,
582,12871,text,2024-01-03 15:05:53.438835970,,31.0
583,12796,call,2024-01-03 15:12:24.408610215,0.47,
584,10524,call,2024-01-03 15:18:55.378384459,1.0,
585,11698,text,2024-01-03 15:25:26.348158703,,40.0
586,10163,call,2024-01-03 15:31:57.317932948,2.33,
587,13401,text,2024-01-03 15:38:28.287707192,,84.0
588,12552,text,2024-01-03 15:44:59.257481437,,38.0
589,10348,text,2024-01-03 15:51:30.227255681,,80.0
590,10929,text,2024-01-03 15:58:01.197029925,,83.0
591,10535,text,2024-01-03 16:04:32.166804170,,42.0
592,12228,call,2024-01-03 16:11:03.136578414,31.86,
593,12586,call,2024-01-03 16:17:34.106352658,04.01,
594,11480,call,2024-01-03 16:24:05.076126903,4.85,
595,11992,text,2024-01-03 16:30:36.045901147,,0.0
596,13145,call,2024-01-03 16:37:07.015675391,1.38,
597,11163,text,2024-01-03 16:43:37.985449636,,53.0
598,11678,call,2024-01-03 16:50:08.955223880,4.76,
599,11026,text,2024-01-03 16:56:39.924998124,,14.0
600,12843,call,2024-01-03 17:03:10.894772369,3.46,
601,12312,text,2024-01-03 17:09:41.864546613,,64.0
602,13494,text,2024-01-03 17:16:12.834320858,,33.0
603,10541,text,2024-01-03 17:22:43.804095102,,55.0
604,11592,call,2024-01-03 17:29:14.773869346,12.95,
605,10790,text,2024-01-03 17:35:45.743643591,,74.0
606,11437,text,2024-01-03 17:42:16.713417835,,76.0
607,13391,text,2024-01-03 17:48:47.683192079,,57.0
608,10399,text,2024-01-03 17:55:18.652966324,,54.0
609,11143,call,2024-01-03 18:01:49.622740568,0.83,
610,12467,text,2024-01-03 18:08:20.592514812,,51.0
611,11309,call,2024-01-03 18:14:51.562289057,0.53,
612,10045,text,2024-01-03 18:21:22.532063301,,33.0
613,11380,call,2024-01-03 18:27:53.501837545,0.87,
614,11103,call,2024-01-03 18:34:24.471611790,3.14,
615,10767,text,2024-01-03 18:40:55.441386034,,56.0
616,10859,call,2024-01-03 18:47:26.411160279,1.17,
617,10885,text,2024-01-03 18:53:57.380934523,,32.0
618,12451,call,2024-01-03 19:00:28.350708767,6.68,
619,11485,text,2024-01-03 19:06:59.320483012,,62.0
620,11132,text,2024-01-03 19:13:30.290257256,,20.0
621,12615,call,2024-01-03 19:20:01.260031500,7.14,
622,13292,call,2024-01-03 19:26:32.229805745,17.49,
623,10237,call,2024-01-03 19:33:03.199579989,0.75,
624,11828,text,2024-01-03 19:39:34.169354233,,68.0
625,10466,text,2024-01-03 19:46:05.139128478,,57.0
626,13280,call,2024-01-03 19:52:36.108902722,6.5,
627,10189,call,2024-01-03 19:59:07.078676966,6.75,
628,13008,call,2024-01-03 20:05:38.048451211,6.44,
629,10668,text,2024-01-03 20:12:09.018225455,,40.0
630,12173,text,2024-01-03 20:18:39.987999699,,75.0
631,12685,text,2024-01-03 20:25:10.957773944,,27.0
632,12687,call,2024-01-03 20:31:41.927548188,11.68,
633,11628,text,2024-01-03 20:38:12.897322433,,49.0
634,11495,text,2024-01-03 20:44:43.867096677,,42.0
635,12130,text,2024-01-03 20:51:14.836870921,,101.0
636,12090,text,2024-01-03 20:57:45.806645166,,84.0
637,12761,call,2024-01-03 21:04:16.776419410,4.55,
638,11315,text,2024-01-03 21:10:47.746193654,,104.0
639,10886,text,2024-01-03 21:17:18.715967899,,74.0
640,12192,text,2024-01-03 21:23:49.685742143,,55.0
641,10181,text,2024-01-03 21:30:20.655516387,,43.0
642,11168,call,2024-01-03 21:36:51.625290632,5.98,
643,11183,call,2024-01-03 21:43:22.595064876,0.38,
644,12959,text,2024-01-03 21:49:53.564839120,,52.0
645,11330,call,2024-01-03 21:56:24.534613365,16.26,
646,11395,text,2024-01-03 22:02:55.504387609,,19.0
647,12490,text,2024-01-03 22:09:26.474161854,,73.0
648,10766,call,2024-01-03 22:15:57.443936098,5.0,
649,12029,text,2024-01-03 22:22:28.413710342,,49.0
650,12838,text,2024-01-03 22:28:59.383484587,,68.0
651,11679,call,2024-01-03 22:35:30.353258831,2.76,
652,12591,call,2024-01-03 22:42:01.323033075,0.08,
653,13649,text,2024-01-03 22:48:32.292807320,,67.0
654,12919,text,2024-01-03 22:55:03.262581564,,30.0
655,13909,text,2024-01-03 23:01:34.232355808,,71.0
656,12761,text,2024-01-03 23:08:05.202130053,,43.0
657,10993,call,2024-01-03 23:14:36.171904297,0.12,
658,13773,text,2024-01-03 23:21:07.141678541,,55.0
659,12461,call,2024-01-03 23:27:38.111452786,3.99,
660,12674,call,2024-01-03 23:34:09.081227030,0.28,
661,10419,call,2024-01-03 23:40:40.051001275,4.53,
662,10261,call,2024-01-03 23:47:11.020775519,2.8,
663,13884,text,2024-01-03 23:53:41.990549763,,28.0
664,12848,call,2024-01-04 00:00:12.960324008,1.25,
665,13076,call,2024-01-04 00:06:43.930098252,01.04,
666,12359,call,2024-01-04 00:13:14.899872496,12.34,
667,10539,text,2024-01-04 00:19:45.869646741,,59.0
668,10902,text,2024-01-04 00:26:16.839420985,,50.0
669,10749,text,2024-01-04 00:32:47.809195229,,73.0
670,13130,text,2024-01-04 00:39:18.778969474,,35.0
671,10914,text,2024-01-04 00:45:49.748743718,,30.0
672,12877,call,2024-01-04 00:52:20.718517962,6.29,
673,13370,text,2024-01-04 00:58:51.688292207,,39.0
674,10049,call,2024-01-04 01:05:22.658066451,02.02,
675,13825,call,2024-01-04 01:11:53.627840696,5.13,
676,12009,text,2024-01-04 01:18:24.597614940,,70.0
677,10631,text,2024-01-04 01:24:55.567389184,,53.0
678,12917,text,2024-01-04 01:31:26.537163429,,16.0
679,11573,call,2024-01-04 01:37:57.506937673,1.87,
680,13814,text,2024-01-04 01:44:28.476711917,,71.0
681,13472,text,2024-01-04 01:50:59.446486162,,5.0
682,10722,call,2024-01-04 01:57:30.416260406,6.39,
683,13354,call,2024-01-04 02:04:01.386034650,0.89,
684,12212,text,2024-01-04 02:10:32.355808895,,61.0
685,11918,call,2024-01-04 02:17:03.325583139,1.2,
686,12310,call,2024-01-04 02:23:34.295357383,10.05,
687,12341,call,2024-01-04 02:30:05.265131628,4.89,
688,10208,call,2024-01-04 02:36:36.234905872,10.65,
689,10888,call,2024-01-04 02:43:07.204680116,4.94,
690,12716,call,2024-01-04 02:49:38.174454361,8.21,
691,12354,call,2024-01-04 02:56:09.144228605,10.2,
692,10363,text,2024-01-04 03:02:40.114002850,,68.0
693,10102,call,2024-01-04 03:09:11.083777094,5.6,
694,13563,text,2024-01-04 03:15:42.053551338,,73.0
695,12000,text,2024-01-04 03:22:13.023325583,,32.0
696,12446,text,2024-01-04 03:28:43.993099827,,64.0
697,11679,call,2024-01-04 03:35:14.962874071,0.61,
698,12656,call,2024-01-04 03:41:45.932648316,28.23,
699,12826,text,2024-01-04 03:48:16.902422560,,42.0
700,10351,text,2024-01-04 03:54:47.872196804,,77.0
701,11260,call,2024-01-04 04:01:18.841971049,11.39,
702,12139,call,2024-01-04 04:07:49.811745293,11.37,
703,13966,text,2024-01-04 04:14:20.781519537,,64.0
704,11171,call,2024-01-04 04:20:51.751293782,2.49,
705,11008,text,2024-01-04 04:27:22.721068026,,68.0
706,13100,text,2024-01-04 04:33:53.690842271,,39.0
707,11039,call,2024-01-04 04:40:24.660616515,6.64,
708,13933,call,2024-01-04 04:46:55.630390759,1.42,
709,13472,text,2024-01-04 04:53:26.600165004,,38.0
710,11976,text,2024-01-04 04:59:57.569939248,,36.0
711,10205,text,2024-01-04 05:06:28.539713492,,24.0
712,13799,text,2024-01-04 05:12:59.509487737,,50.0
713,12852,call,2024-01-04 05:19:30.479261981,1.86,
714,11868,text,2024-01-04 05:26:01.449036225,,37.0
715,12065,text,2024-01-04 05:32:32.418810470,,38.0
716,13910,text,2024-01-04 05:39:03.388584714,,22.0
717,11915,call,2024-01-04 05:45:34.358358958,12.0,
718,10176,text,2024-01-04 05:52:05.328133203,,53.0
719,13722,text,2024-01-04 05:58:36.297907447,,37.0
720,10440,text,2024-01-04 06:05:07.267681692,,21.0
721,12768,text,2024-01-04 06:11:38.237455936,,69.0
722,12578,call,2024-01-04 06:18:09.207230180,1.7,
723,11093,call,2024-01-04 06:24:40.177004425,06.09,
724,12675,text,2024-01-04 06:31:11.146778669,,32.0
725,13025,text,2024-01-04 06:37:42.116552913,,32.0
726,12868,call,2024-01-04 06:44:13.086327158,3.65,
727,10521,call,2024-01-04 06:50:44.056101402,4.99,
728,11280,text,2024-01-04 06:57:15.025875646,,12.0
729,11280,text,2024-01-04 07:03:45.995649891,,59.0
730,12606,text,2024-01-04 07:10:16.965424135,,56.0
731,12042,call,2024-01-04 07:16:47.935198379,0.71,
732,13301,text,2024-01-04 07:23:18.904972624,,43.0
733,12714,text,2024-01-04 07:29:49.874746868,,38.0
734,10664,text,2024-01-04 07:36:20.844521113,,24.0
735,13289,call,2024-01-04 07:42:51.814295357,3.71,
736,12662,text,2024-01-04 07:49:22.784069601,,43.0
737,10905,call,2024-01-04 07:55:53.753843846,1.7,
738,13235,call,2024-01-04 08:02:24.723618090,5.54,
739,11965,text,2024-01-04 08:08:55.693392334,,102.0
740,12439,call,2024-01-04 08:15:26.663166579,0.01,
741,10992,call,2024-01-04 08:21:57.632940823,16.52,
742,10957,call,2024-01-04 08:28:28.602715067,2.4,
743,10924,text,2024-01-04 08:34:59.572489312,,101.0
744,10052,call,2024-01-04 08:41:30.542263556,0.53,
745,13041,text,2024-01-04 08:48:01.512037800,,63.0
746,13546,text,2024-01-04 08:54:32.481812045,,75.0
747,12034,text,2024-01-04 09:01:03.451586289,,47.0
748,12921,text,2024-01-04 09:07:34.421360534,,40.0
749,10003,text,2024-01-04 09:14:05.391134778,,61.0
750,11584,call,2024-01-04 09:20:36.360909022,2.26,
751,13695,call,2024-01-04 09:27:07.330683267,01.07,
752,13268,text,2024-01-04 09:33:38.300457511,,69.0
753,10681,text,2024-01-04 09:40:09.270231755,,22.0
754,10629,call,2024-01-04 09:46:40.240006000,6.14,
755,13146,text,2024-01-04 09:53:11.209780244,,47.0
756,11856,text,2024-01-04 09:59:42.179554488,,44.0
757,10204,text,2024-01-04 10:06:13.149328733,,60.0
758,11619,call,2024-01-04 10:12:44.119102977,1.53,
759,12593,text,2024-01-04 10:19:15.088877221,,33.0
760,11376,call,2024-01-04 10:25:46.058651466,2.13,
761,12573,text,2024-01-04 10:32:17.028425710,,23.0
762,12996,call,2024-01-04 10:38:47.998199955,9.49,
763,11355,text,2024-01-04 10:45:18.967974199,,37.0
764,11226,text,2024-01-04 10:51:49.937748443,,90.0
765,12816,text,2024-01-04 10:58:20.907522688,,40.0
766,13309,text,2024-01-04 11:04:51.877296932,,34.0
767,10775,call,2024-01-04 11:11:22.847071176,2.59,
768,10401,call,2024-01-04 11:17:53.816845421,04.03,
769,11412,text,2024-01-04 11:24:24.786619665,,0.0
770,11918,text,2024-01-04 11:30:55.756393909,,60.0
771,10639,call,2024-01-04 11:37:26.726168154,4.29,
772,10734,call,2024-01-04 11:43:57.695942398,6.44,
773,12114,text,2024-01-04 11:50:28.665716642,,58.0
774,11173,text,2024-01-04 11:56:59.635490887,,72.0
775,11157,call,2024-01-04 12:03:30.605265131,13.5,
776,10855,call,2024-01-04 12:10:01.575039375,0.83,
777,11434,text,2024-01-04 12:16:32.544813620,,47.0
778,11236,text,2024-01-04 12:23:03.514587864,,33.0
779,11572,text,2024-01-04 12:29:34.484362109,,32.0
780,11524,text,2024-01-04 12:36:05.454136353,,60.0
781,12680,text,2024-01-04 12:42:36.423910597,,46.0
782,12273,text,2024-01-04 12:49:07.393684842,,42.0
783,12850,text,2024-01-04 12:55:38.363459086,,66.0
784,11406,text,2024-01-04 13:02:09.333233330,,75.0
785,11571,text,2024-01-04 13:08:40.303007575,,45.0
786,12236,call,2024-01-04 13:15:11.272781819,4.95,
787,11782,call,2024-01-04 13:21:42.242556063,1.72,
788,11241,text,2024-01-04 13:28:13.212330308,,88.0
789,11403,call,2024-01-04 13:34:44.182104552,19.07,
790,13840,call,2024-01-04 13:41:15.151878796,5.22,
791,11199,text,2024-01-04 13:47:46.121653041,,88.0
792,12258,text,2024-01-04 13:54:17.091427285,,45.0
793,11753,call,2024-01-04 14:00:48.061201530,2.46,
794,10342,text,2024-01-04 14:07:19.030975774,,47.0
795,12535,text,2024-01-04 14:13:50.000750018,,58.0
796,10993,call,2024-01-04 14:20:20.970524263,9.81,
797,10346,text,2024-01-04 14:26:51.940298507,,8.0
798,12370,text,2024-01-04 14:33:22.910072751,,45.0
799,10493,text,2024-01-04 14:39:53.879846996,,55.0
800,11510,call,2024-01-04 14:46:24.849621240,0.39,
801,12124,call,2024-01-04 14:52:55.819395484,3.74,
802,11958,text,2024-01-04 14:59:26.789169729,,43.0
803,10975,call,2024-01-04 15:05:57.758943973,0.36,
804,12050,call,2024-01-04 15:12:28.728718217,4.98,
805,12585,text,2024-01-04 15:18:59.698492462,,33.0
806,13524,text,2024-01-04 15:25:30.668266706,,54.0
807,12998,text,2024-01-04 15:32:01.638040951,,86.0
808,10002,text,2024-01-04 15:38:32.607815195,,68.0
809,11847,call,2024-01-04 15:45:03.577589439,1.44,
810,12843,text,2024-01-04 15:51:34.547363684,,37.0
811,12286,text,2024-01-04 15:58:05.517137928,,40.0
812,11267,call,2024-01-04 16:04:36.486912172,0.34,
813,12474,call,2024-01-04 16:11:07.456686417,0.33,
814,10541,text,2024-01-04 16:17:38.426460661,,47.0
815,10342,call,2024-01-04 16:24:09.396234905,2.79,
816,11425,text,2024-01-04 16:30:40.366009150,,28.0
817,11540,text,2024-01-04 16:37:11.335783394,,44.0
818,13925,text,2024-01-04 16:43:42.305557638,,54.0
819,12668,text,2024-01-04 16:50:13.275331883,,54.0
820,12876,text,2024-01-04 16:56:44.245106127,,76.0
821,12304,call,2024-01-04 17:03:15.214880372,04.09,
822,12111,text,2024-01-04 17:09:46.184654616,,45.0
823,10730,call,2024-01-04 17:16:17.154428860,04.08,
824,10141,text,2024-01-04 17:22:48.124203105,,26.0
825,11320,call,2024-01-04 17:29:19.093977349,24.28,
826,12813,call,2024-01-04 17:35:50.063751593,05.07,
827,11096,call,2024-01-04 17:42:21.033525838,6.17,
828,10963,text,2024-01-04 17:48:52.003300082,,50.0
829,10692,call,2024-01-04 17:55:22.973074326,15.08,
830,13800,call,2024-01-04 18:01:53.942848571,8.3,
831,12462,call,2024-01-04 18:08:24.912622815,4.77,
832,13193,call,2024-01-04 18:14:55.882397059,02.02,
833,13386,text,2024-01-04 18:21:26.852171304,,79.0
834,12783,text,2024-01-04 18:27:57.821945548,,37.0
835,12497,call,2024-01-04 18:34:28.791719793,13.2,
836,10751,call,2024-01-04 18:40:59.761494037,21.21,
837,10804,text,2024-01-04 18:47:30.731268281,,53.0
838,12803,text,2024-01-04 18:54:01.701042526,,55.0
839,13633,call,2024-01-04 19:00:32.670816770,06.05,
840,11217,call,2024-01-04 19:07:03.640591014,2.66,
841,10525,call,2024-01-04 19:13:34.610365259,0.58,
842,13470,call,2024-01-04 19:20:05.580139503,1.68,
843,10280,text,2024-01-04 19:26:36.549913747,,34.0
844,11481,call,2024-01-04 19:33:07.519687992,0.61,
845,13419,text,2024-01-04 19:39:38.489462236,,55.0
846,13823,text,2024-01-04 19:46:09.459236480,,43.0
847,12567,call,2024-01-04 19:52:40.429010725,2.19,
848,11721,text,2024-01-04 19:59:11.398784969,,38.0
849,12425,call,2024-01-04 20:05:42.368559213,3.23,
850,11783,text,2024-01-04 20:12:13.338333458,,0.0
851,11463,text,2024-01-04 20:18:44.308107702,,83.0
852,10500,text,2024-01-04 20:25:15.277881947,,64.0
853,10909,call,2024-01-04 20:31:46.247656191,5.61,
854,10083,call,2024-01-04 20:38:17.217430435,2.96,
855,11065,text,2024-01-04 20:44:48.187204680,,72.0
856,13340,call,2024-01-04 20:51:19.156978924,8.28,
857,13602,text,2024-01-04 20:57:50.126753168,,57.0
858,10033,call,2024-01-04 21:04:21.096527413,9.36,
859,10473,text,2024-01-04 21:10:52.066301657,,60.0
860,13940,call,2024-01-04 21:17:23.036075901,1.47,
861,11197,text,2024-01-04 21:23:54.005850146,,65.0
862,13799,text,2024-01-04 21:30:24.975624390,,47.0
863,13444,call,2024-01-04 21:36:55.945398634,01.08,
864,12870,text,2024-01-04 21:43:26.915172879,,52.0
865,13007,call,2024-01-04 21:49:57.884947123,2.0,
866,12553,call,2024-01-04 21:56:28.854721368,3.33,
867,12232,call,2024-01-04 22:02:59.824495612,4.25,
